Title;EID;DOI;DocumentType;Year;Category
Improving Date Fruit Classification Using CycleGAN-Generated Dataset;2-s2.0-85124216897;10.32604/cmes.2022.016419;Article;2022;cardiology
Heart disease patient risk classification based on neutrosophic sets;2-s2.0-85122729386;10.1504/IJBIDM.2022.119961;Article;2022;cardiology
Towards Predicting the Risk of Cardiovascular Disease Using Machine Learning Approach;2-s2.0-85122596903;10.1007/978-3-030-93709-6_33;Conference Paper;2022;cardiology
Automatic Spatio-Temporal Deep Learning-Based Approach for Cardiac Cine MRI Segmentation;2-s2.0-85116855617;10.1007/978-981-16-3637-0_5;Conference Paper;2022;cardiology
Hybrid Rough-Genetic Classification Model for IoT Heart Disease Monitoring System;2-s2.0-85115200148;10.1007/978-981-16-2275-5_27;Conference Paper;2022;cardiology
Machine-Learning Algorithms to Automate Morphological and Functional Assessments in 2D Echocardiography;2-s2.0-84997693769;10.1016/j.jacc.2016.08.062;Article;2016;cardiology
A collaborative resource to build consensus for automated left ventricular segmentation of cardiac MR images;2-s2.0-84884915206;10.1016/j.media.2013.09.001;Article;2014;cardiology
Feature Analysis of Coronary Artery Heart Disease Data Sets;2-s2.0-84953324317;10.1016/j.procs.2015.09.132;Conference Paper;2015;cardiology
Utilizing IoT wearable medical device for heart disease prediction using higher order Boltzmann model: A classification approach;2-s2.0-85069801454;10.1016/j.measurement.2019.07.043;Article;2019;cardiology
Phenotypic Clustering of Left Ventricular Diastolic Function Parameters: Patterns and Prognostic Relevance;2-s2.0-85045348351;10.1016/j.jcmg.2018.02.005;Article;2019;cardiology
Advances in Echocardiographic Imaging in Heart Failure with Reduced and Preserved Ejection Fraction;2-s2.0-84978132178;10.1161/CIRCRESAHA.116.309128;Review;2016;cardiology
IoT medical tooth mounted sensor for monitoring teeth and food level using bacterial optimization along with adaptive deep learning neural network;2-s2.0-85058422174;10.1016/j.measurement.2018.11.078;Article;2019;cardiology
A review of intelligent systems for heart sound signal analysis;2-s2.0-85031709378;10.1080/03091902.2017.1382584;Review;2017;cardiology
Very deep feature extraction and fusion for arrhythmias detection;2-s2.0-85049583842;10.1007/s00521-018-3616-9;Article;2018;cardiology
A survey on applying machine learning techniques for management of diseases;2-s2.0-85040589363;10.1016/j.jab.2018.01.002;Review;2018;cardiology
Improving Twin Support Vector Machine Based on Hybrid Swarm Optimizer for Heartbeat Classification;2-s2.0-85048733859;10.1134/S1054661818020037;Article;2018;cardiology
Classification and Prediction of atherosclerosis diseases using machine learning algorithms;2-s2.0-85068035816;10.1109/ICOA.2019.8727688;Conference Paper;2019;cardiology
Real-time machine learning for early detection of heart disease using big data approach;2-s2.0-85067420251;10.1109/WITS.2019.8723839;Conference Paper;2019;cardiology
Multiscale characterization of heart failure;2-s2.0-85060346764;10.1016/j.actbio.2018.12.053;Article;2019;cardiology
CEP4HFP: Complex Event Processing for Heart Failure Prediction;2-s2.0-85033683784;10.1109/TNB.2017.2769671;Article;2017;cardiology
Machine learning in electrocardiogram diagnosis;2-s2.0-78649757623;10.1109/IMCSIT.2009.5352689;Conference Paper;2009;cardiology
Identification of Cardiovascular Diseases Using Machine Learning;2-s2.0-85077971728;10.1109/CMT.2019.8931411;Conference Paper;2019;cardiology
Cuckoo inspired algorithms for feature selection in heart disease prediction;2-s2.0-85058123236;10.26555/ijain.v4i2.245;Article;2018;cardiology
A fuzzy classification model for myocardial infarction risk assessment;2-s2.0-85036582758;10.1007/s10489-017-1102-1;Article;2018;cardiology
Looking back and thinking forwards â€” 15 years of cardiology and cardiovascular research;2-s2.0-85073443144;10.1038/s41569-019-0261-7;Review;2019;cardiology
A Deep Convolutional Encoder-Decoder Architecture for Retinal Blood Vessels Segmentation;2-s2.0-85068998039;10.1007/978-3-030-24308-1_15;Conference Paper;2019;cardiology
ShapeCut: Bayesian surface estimation using shape-driven graph;2-s2.0-85019974009;10.1016/j.media.2017.04.005;Article;2017;cardiology
An Enhanced Random Forest for Cardiac Diseases Identification based on ECG signal;2-s2.0-85053865166;10.1109/IWCMC.2018.8450361;Conference Paper;2018;cardiology
Multiscale Graph Cuts Based Method for Coronary Artery Segmentation in Angiograms;2-s2.0-85019415415;10.1016/j.irbm.2017.04.004;Article;2017;cardiology
ECG multi-class classification using neural network as machine learning model;2-s2.0-85050017983;10.1109/ASET.2018.8379901;Conference Paper;2018;cardiology
Full training convolutional neural network for ECG signals classification;2-s2.0-85076746391;10.1063/1.5138541;Conference Paper;2019;cardiology
Performance evaluation of machine learning based big data processing framework for prediction of heart disease;2-s2.0-85084283573;10.1109/ISACS48493.2019.9068901;Conference Paper;2019;cardiology
On the use of SPECT imaging datasets for automated classification of ventricular heart disease;2-s2.0-84864861859;;Conference Paper;2012;cardiology
Measuring quality outcomes across hospital systems: Using a claims data model for risk adjustment of mortality rates;2-s2.0-85066779985;10.7196/SAMJ.2019.v109i5.13775;Article;2019;cardiology
Automatic diagnosis metabolic syndrome via a kâˆ’nearest neighbour classifier;2-s2.0-85019243929;10.1007/978-3-319-57186-7_45;Conference Paper;2017;cardiology
Rough Set-Based Identification of Heart Valve Diseases Using Heart Sounds;2-s2.0-84885440044;10.1007/978-3-642-30341-8_25;Article;2013;cardiology
Improve Extremely Fast Decision Tree Performance through Training Dataset Size for Early Prediction of Heart Diseases;2-s2.0-85082675101;10.1109/SysCoBIoTS48768.2019.9028026;Conference Paper;2019;cardiology
Afibpred: A novel atrial fibrillation prediction approach based on short single-lead ECG using deep transfer knowledge;2-s2.0-85117540533;10.1145/3372938.3372964;Conference Paper;2019;cardiology
Recognition of heart murmur based on machine learning and visual based analysis of phonocardiography;2-s2.0-85057132553;10.1007/978-3-030-01177-2_14;Conference Paper;2019;cardiology
Deep neural network for heart disease medical prescription expert system;2-s2.0-85050334642;10.11591/ijeei.v6i2.456;Article;2018;cardiology
Diagnosis of metabolic syndrome: A diversity based hybrid model;2-s2.0-84978986156;10.1007/978-3-319-41920-6_14;Conference Paper;2016;cardiology
A Deep Meta-learning Framework for Heart Disease Prediction;2-s2.0-85087633102;10.1109/Informatics47936.2019.9119268;Conference Paper;2019;cardiology
Robust and reliable PPG and ECG integrated biosensor;2-s2.0-85079245402;10.1109/ISPA48434.2019.8966922;Conference Paper;2019;cardiology
A comparative study of supervised machine learning techniques for diagnosing mode of delivery in medical sciences;2-s2.0-85078420662;10.14569/ijacsa.2019.0101216;Article;2019;cardiology
Application of Koniocortex-Like Networks to Cardiac Arrhythmias Classification;2-s2.0-85065963665;10.1007/978-3-030-19651-6_26;Conference Paper;2019;cardiology
Development of an ECG Smart Jersey Based on Next Generation Computing for Automated Detection of Heart Defects Among Athletes;2-s2.0-85065702425;10.1007/978-3-030-17935-9_47;Conference Paper;2019;cardiology
Caracterisation of Dementia by 3D Analysis of Cerebral Structures;2-s2.0-85074395981;10.1109/ASET.2019.8871017;Conference Paper;2019;cardiology
Different regions identification in composite strain-encoded (C-SENC) images using machine learning techniques;2-s2.0-77952365311;10.1007/978-3-642-12159-3_21;Conference Paper;2010;cardiology
